Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,HST,AvgLast5AwayGoalsScored,AS,AvgLast5HomeCorners,AvgAwayCornersConceded,HF,AF,AvgAwayGoalsScored,AvgAwayGoalsConceded,Last5HomeOver2.5Perc,AvgLast5HomeCornersConceded,AvgAHA,AvgLast5HomeGoalsScored,Last5AwayOver2.5Perc,AwayOver2.5Perc,MaxC_lt_2.5,AvgC_gt_2.5,PredictedTotalCorners,HomeOver2.5Perc,AvgHomeGoalsConceded,AvgLast5AwayGoalsConceded,PredictedAwayCorners,HS,AvgLast5AwayCorners,PredictedTotalCorners_Last5,AvgLast5AwayCornersConceded,PredictedHomeCorners,AvgHomeGoalsScored,AST,AvgLast5HomeGoalsConceded,Over2.5,OverUnder10.5Corners
2025-10-24,I1,19:45,Milan,Pisa,D,H,2025/2026,7,1.25,8,4.8,5.27,8,21,1.45,2.36,80.0,3.6,1.86,1.6,75.0,72.73,2.1,1.77,9.39,54.55,0.82,2.5,3.62,20,2.75,7.55,5.75,5.77,1.55,2,1.2,1,0
2025-11-02,I1,14:00,Torino,Pisa,D,D,2025/2026,3,1.4,11,4.8,5.27,14,8,1.45,2.36,60.0,3.4,1.86,1.0,80.0,72.73,1.6,2.33,8.25,63.64,1.82,2.4,3.61,15,2.6,7.4,5.4,4.64,1.0,3,1.2,1,0
2025-11-24,I1,19:45,Sassuolo,Pisa,D,D,2025/2026,7,1.6,10,3.6,5.27,10,10,1.45,2.36,60.0,5.4,1.77,1.4,100.0,72.73,1.67,2.22,8.12,45.45,1.27,2.6,4.0,22,2.2,5.8,4.4,4.12,1.09,3,1.2,1,0
2025-12-12,I1,19:45,Lecce,Pisa,H,D,2025/2026,3,1.2,5,6.8,5.27,17,6,1.45,2.36,20.0,3.6,1.74,0.6,80.0,72.73,1.45,2.77,8.93,41.67,1.25,2.2,3.7,21,1.8,8.6,5.8,5.23,0.58,0,0.4,0,1
2025-12-21,I1,11:30,Cagliari,Pisa,D,A,2025/2026,5,1.6,15,4.0,5.27,15,20,1.45,2.36,60.0,4.6,1.93,1.4,80.0,72.73,1.62,2.36,8.69,30.0,1.3,1.8,4.3,14,2.6,6.6,5.8,4.39,1.1,3,1.8,1,0
2026-01-03,I1,14:00,Genoa,Pisa,D,D,2025/2026,4,1.4,10,2.8,5.27,9,17,1.45,2.36,60.0,6.6,1.9,1.2,60.0,72.73,1.55,2.47,8.27,50.0,1.25,1.6,4.2,12,3.6,6.4,5.0,4.07,1.0,2,1.4,0,0
2026-01-10,I1,14:00,Udinese,Pisa,D,H,2025/2026,2,1.4,14,4.4,5.27,13,16,1.45,2.36,60.0,4.2,1.92,1.0,60.0,72.73,1.67,2.24,8.59,45.45,1.45,1.6,4.05,11,4.8,9.2,4.8,4.54,1.0,7,1.6,1,1
2026-01-23,I1,19:45,Inter,Pisa,H,H,2025/2026,14,1.4,8,7.2,5.27,8,11,1.45,2.36,80.0,2.8,1.91,3.2,60.0,72.73,2.63,1.5,10.5,75.0,0.83,2.4,3.59,34,5.4,12.6,5.2,6.91,2.75,3,1.0,1,1
2023-08-26,I1,19:45,Verona,Roma,H,H,2023/2024,3,1.0,23,1.0,4.79,17,12,1.42,1.42,100.0,12.0,1.85,2.0,100.0,68.42,1.69,2.4,9.85,57.89,1.37,2.0,5.96,5,12.0,13.0,1.0,3.89,1.21,7,1.0,1,1
2023-09-24,I1,19:45,Torino,Roma,D,D,2023/2024,4,1.0,11,6.33,4.79,4,5,1.42,1.42,0.0,1.33,2.13,0.67,50.0,68.42,1.58,2.58,9.13,26.32,0.47,1.5,3.71,13,6.5,12.83,4.0,5.42,0.95,3,0.33,0,0
2023-09-28,I1,19:45,Genoa,Roma,H,H,2023/2024,4,1.0,13,2.33,4.79,7,12,1.42,1.42,100.0,4.0,1.78,2.33,66.67,68.42,1.63,2.44,8.72,42.11,1.16,2.33,4.36,8,6.67,9.0,3.0,4.36,1.42,3,2.33,1,0
2023-10-08,I1,17:00,Cagliari,Roma,A,A,2023/2024,2,1.75,11,3.75,4.79,15,13,1.42,1.42,50.0,5.25,1.84,0.5,75.0,68.42,1.76,2.18,9.21,63.16,1.68,2.0,4.5,16,5.75,9.5,3.25,4.71,1.47,5,2.25,1,0
2023-10-29,I1,17:00,Inter,Roma,H,D,2023/2024,3,1.4,3,5.8,4.79,14,9,1.42,1.42,80.0,2.8,2.05,2.6,60.0,68.42,2.03,1.91,9.8,52.63,0.58,1.8,3.55,19,4.6,10.4,4.2,6.25,2.32,1,1.0,0,0
2023-11-12,I1,17:00,Lazio,Roma,D,D,2023/2024,2,1.2,8,2.6,4.79,12,13,1.42,1.42,20.0,3.2,1.82,1.4,40.0,68.42,1.55,2.6,8.46,26.32,0.74,1.4,3.54,7,2.4,5.0,4.8,4.92,1.21,1,0.6,0,0
2023-12-03,I1,17:00,Sassuolo,Roma,A,H,2023/2024,2,1.4,15,6.0,4.79,10,11,1.42,1.42,40.0,4.8,1.94,0.8,60.0,68.42,2.11,1.87,9.27,47.37,1.79,1.4,4.22,8,4.4,10.4,3.6,5.05,1.21,7,1.6,1,1
2023-12-17,I1,17:00,Bologna,Roma,H,H,2023/2024,2,1.2,8,2.2,4.79,16,16,1.42,1.42,40.0,4.6,1.81,2.0,40.0,68.42,1.48,2.82,8.33,36.84,0.63,1.0,3.79,8,3.8,6.0,3.4,4.54,1.74,3,0.2,0,0
2023-12-30,I1,19:45,Juventus,Roma,H,D,2023/2024,4,0.4,11,4.6,4.79,15,14,1.42,1.42,20.0,2.6,2.1,1.2,20.0,68.42,1.48,2.81,8.95,26.32,0.58,1.0,3.63,13,3.6,8.2,3.0,5.32,1.37,2,0.4,0,0
2024-01-14,I1,19:45,Milan,Roma,H,H,2023/2024,5,0.6,12,4.2,4.79,12,9,1.42,1.42,60.0,6.6,2.02,2.2,40.0,68.42,1.74,2.23,9.01,52.63,0.89,1.4,4.14,17,4.6,8.8,1.8,4.87,2.0,5,0.4,1,0
2024-01-29,I1,19:45,Salernitana,Roma,A,D,2023/2024,7,1.0,5,4.6,4.79,12,12,1.42,1.42,100.0,4.2,1.82,1.2,60.0,68.42,1.91,2.03,8.92,68.42,2.0,1.6,4.43,15,4.6,9.2,2.0,4.49,0.89,2,2.0,1,0
2024-02-18,I1,17:00,Frosinone,Roma,A,A,2023/2024,7,1.2,13,6.6,4.79,10,16,1.42,1.42,100.0,3.8,1.93,1.6,60.0,68.42,2.27,1.71,9.73,73.68,1.68,1.4,3.93,25,2.8,9.4,3.8,5.8,1.47,5,2.4,1,1
2024-03-02,I1,17:00,Monza,Roma,A,A,2023/2024,5,2.0,12,5.2,4.79,11,18,1.42,1.42,60.0,3.6,2.08,1.4,80.0,68.42,1.97,1.98,8.71,42.11,1.37,1.2,3.8,16,2.6,7.8,5.0,4.91,1.21,6,2.2,1,0
2024-03-10,I1,19:45,Fiorentina,Roma,D,H,2023/2024,5,2.4,10,6.8,4.79,10,15,1.42,1.42,80.0,3.8,1.99,2.2,100.0,68.42,1.85,2.1,9.18,68.42,1.16,1.4,3.56,15,2.6,9.4,6.2,5.62,1.95,5,1.4,1,0
2024-04-01,I1,17:00,Lecce,Roma,D,D,2023/2024,6,2.2,10,6.4,4.79,9,12,1.42,1.42,60.0,5.6,1.88,0.6,80.0,68.42,1.62,2.45,9.39,36.84,1.42,0.8,3.95,27,2.4,8.8,7.4,5.44,0.89,3,2.0,0,1
2024-04-25,I1,19:00,Udinese,Roma,A,H,2023/2024,3,2.2,19,3.2,4.79,15,10,1.42,1.42,40.0,6.0,1.89,0.8,80.0,68.42,1.95,1.97,9.36,47.37,1.53,0.8,4.47,9,3.8,7.0,7.4,4.89,1.11,5,1.6,1,1
2024-04-28,I1,17:00,Napoli,Roma,D,D,2023/2024,9,2.0,10,7.4,4.79,11,5,1.42,1.42,80.0,3.4,1.89,1.4,80.0,68.42,2.12,1.84,10.38,63.16,1.42,1.2,3.61,27,3.8,11.2,7.2,6.77,1.26,4,1.8,1,1
2024-05-12,I1,19:45,Atalanta,Roma,H,H,2023/2024,7,1.4,9,7.2,4.79,11,11,1.42,1.42,80.0,2.6,1.85,2.0,80.0,68.42,2.27,1.68,9.7,68.42,0.84,1.4,3.62,24,3.4,10.6,7.2,6.08,2.21,6,1.0,1,0
2024-05-26,I1,19:45,Empoli,Roma,H,D,2023/2024,7,1.2,15,3.4,4.79,18,12,1.42,1.42,40.0,6.8,1.86,1.2,80.0,68.42,2.09,1.81,9.33,31.58,1.21,1.4,4.63,17,4.0,7.4,6.4,4.7,0.79,3,0.8,1,0
2024-08-18,I1,19:45,Cagliari,Roma,D,D,2024/2025,2,0.0,13,5.0,4.53,15,7,1.0,1.05,0.0,3.0,1.98,0.0,0.0,26.32,2.02,1.88,9.62,57.89,1.47,0.0,4.33,12,3.0,8.0,5.0,5.29,1.26,3,0.0,0,0
2024-09-01,I1,19:45,Juventus,Roma,D,D,2024/2025,1,0.0,7,4.5,4.53,11,12,1.0,1.05,50.0,2.0,1.85,1.5,0.0,26.32,1.87,2.03,9.3,42.11,0.79,0.0,3.96,8,3.5,8.0,5.5,5.34,1.63,1,0.0,0,0
2024-09-15,I1,11:30,Genoa,Roma,D,A,2024/2025,8,0.33,16,2.67,4.53,9,12,1.0,1.05,33.33,3.33,1.93,1.0,0.0,26.32,1.75,2.19,8.92,42.11,1.32,0.33,4.47,20,4.0,6.67,5.0,4.45,1.11,6,1.67,0,0
2024-10-06,I1,17:00,Monza,Roma,D,D,2024/2025,3,0.5,15,3.0,4.53,16,13,1.0,1.05,25.0,4.0,1.96,0.75,0.0,26.32,1.74,2.22,8.29,47.37,1.63,0.5,4.4,3,3.75,6.75,4.0,3.89,0.68,4,1.25,0,0
2024-10-27,I1,19:45,Fiorentina,Roma,H,H,2024/2025,10,0.6,14,4.4,4.53,13,11,1.0,1.05,80.0,4.4,2.02,2.2,20.0,26.32,1.85,2.05,8.51,63.16,0.95,1.4,4.3,21,3.4,7.8,4.4,4.21,1.68,5,1.0,1,0
2024-11-03,I1,17:00,Verona,Roma,H,H,2024/2025,3,1.0,14,6.6,4.53,16,11,1.0,1.05,100.0,4.2,1.81,1.4,40.0,26.32,1.87,2.04,9.12,57.89,1.89,2.0,4.31,7,3.2,9.8,3.8,4.81,0.79,3,2.4,1,0
2024-11-24,I1,17:00,Napoli,Roma,H,D,2024/2025,2,1.0,6,6.6,4.53,8,9,1.0,1.05,40.0,2.8,1.86,1.4,40.0,26.32,1.81,2.11,9.88,47.37,0.68,2.2,3.91,14,2.8,9.4,4.2,5.97,1.68,1,0.8,0,0
2024-12-15,I1,17:00,Como,Roma,H,D,2024/2025,7,0.8,6,6.0,4.53,18,17,1.0,1.05,20.0,4.4,1.9,1.0,40.0,26.32,1.92,1.95,9.05,47.37,1.37,2.4,4.11,18,2.8,8.8,4.6,4.94,1.47,1,1.8,0,1
2024-12-29,I1,19:45,Milan,Roma,D,D,2024/2025,7,0.8,12,5.8,4.53,17,8,1.0,1.05,20.0,3.0,1.91,0.8,40.0,26.32,1.92,2.09,9.77,47.37,0.84,2.4,4.2,21,3.2,9.0,5.6,5.57,1.58,5,0.6,0,1
2025-01-12,I1,17:00,Bologna,Roma,D,D,2024/2025,8,1.0,11,5.4,4.53,18,10,1.0,1.05,60.0,2.6,1.86,1.8,40.0,26.32,1.79,2.09,9.67,47.37,0.95,1.8,3.93,14,3.6,9.0,5.4,5.74,1.74,4,1.0,1,0
2025-01-26,I1,14:00,Udinese,Roma,A,H,2024/2025,3,1.0,16,3.8,4.53,15,12,1.0,1.05,60.0,4.8,1.9,0.8,40.0,26.32,1.88,2.08,9.33,52.63,1.42,1.4,4.64,10,4.2,8.0,5.2,4.69,1.16,10,1.8,1,0
2025-02-09,I1,11:30,Venezia,Roma,A,D,2024/2025,3,1.2,13,4.2,4.53,13,21,1.0,1.05,20.0,7.2,1.89,0.8,40.0,26.32,2.14,1.84,9.31,31.58,1.16,1.2,5.12,12,5.0,9.2,4.4,4.19,0.89,5,1.0,0,0
2025-02-16,I1,17:00,Parma,Roma,A,A,2024/2025,1,1.4,16,4.2,4.53,11,5,1.0,1.05,60.0,4.4,2.05,1.2,40.0,26.32,2.1,1.82,9.02,52.63,1.47,0.8,4.9,5,6.0,10.2,3.4,4.12,1.32,4,1.8,0,1
2025-03-09,I1,17:00,Empoli,Roma,A,A,2024/2025,1,1.4,16,3.4,4.53,12,10,1.0,1.05,40.0,5.0,1.98,0.4,40.0,26.32,1.84,2.12,9.0,36.84,1.37,0.6,4.86,3,6.8,10.2,2.4,4.14,0.53,7,2.4,0,0
2025-03-29,I1,19:45,Lecce,Roma,A,D,2024/2025,4,1.2,16,6.4,4.53,6,11,1.0,1.05,40.0,5.2,2.01,0.4,20.0,26.32,1.8,2.13,9.92,42.11,1.63,0.2,5.05,17,7.2,13.6,2.6,4.87,0.68,6,1.8,0,1
2025-04-13,I1,19:45,Lazio,Roma,D,D,2024/2025,7,1.0,9,6.8,4.53,12,12,1.0,1.05,40.0,3.8,1.85,2.0,0.0,26.32,1.81,2.12,10.28,63.16,1.37,0.2,4.55,12,7.2,14.0,4.4,5.73,1.74,4,1.2,0,1
2025-04-27,I1,14:00,Inter,Roma,A,A,2024/2025,2,1.0,19,6.0,4.53,11,9,1.0,1.05,60.0,4.2,1.85,1.8,0.0,26.32,2.15,1.77,10.36,63.16,1.11,0.2,4.34,17,6.6,12.6,4.4,6.02,2.11,7,1.0,0,0
2025-05-12,I1,19:45,Atalanta,Roma,H,D,2024/2025,3,1.0,10,7.4,4.53,14,14,1.0,1.05,20.0,5.0,1.85,1.0,20.0,26.32,2.23,1.72,9.91,52.63,1.26,0.6,4.36,16,6.0,13.4,5.8,5.55,1.89,4,1.0,1,1
2025-05-25,I1,19:45,Torino,Roma,A,A,2024/2025,4,1.2,15,5.0,4.53,15,11,1.0,1.05,0.0,3.4,1.97,0.8,20.0,26.32,2.25,1.7,9.05,15.79,0.95,0.6,4.3,11,4.4,9.4,6.0,4.75,0.89,5,1.2,0,0
2025-08-30,I1,19:45,Pisa,Roma,A,D,2025/2026,3,1.0,10,1.0,3.64,14,10,1.18,0.64,0.0,7.0,1.88,0.0,0.0,27.27,1.76,2.07,8.46,9.09,1.0,0.0,5.05,7,7.0,8.0,1.0,3.41,0.18,5,1.0,0,0
2025-09-21,I1,11:30,Lazio,Roma,A,A,2025/2026,2,1.0,13,5.5,3.64,14,22,1.18,0.64,50.0,3.5,1.79,2.0,0.0,27.27,1.63,2.26,8.65,36.36,1.09,0.0,4.29,10,6.5,12.0,2.0,4.36,1.36,6,0.5,0,0
2025-10-05,I1,14:00,Fiorentina,Roma,A,A,2025/2026,3,1.33,8,4.33,3.64,19,21,1.18,0.64,100.0,5.0,1.7,1.0,33.33,27.27,1.67,2.16,9.26,63.64,1.55,0.33,4.58,11,5.67,10.0,2.33,4.68,1.36,3,2.33,1,0
2025-10-26,I1,14:00,Sassuolo,Roma,A,A,2025/2026,1,1.25,15,2.75,3.64,18,16,1.18,0.64,25.0,5.0,1.81,1.0,25.0,27.27,1.67,2.17,8.17,45.45,1.27,0.25,4.66,11,5.75,8.5,3.25,3.51,1.09,8,1.0,0,1
2025-11-02,I1,19:45,Milan,Roma,H,H,2025/2026,8,1.0,20,4.4,3.64,12,13,1.18,0.64,60.0,4.8,1.97,1.6,20.0,27.27,1.67,2.41,9.59,54.55,0.82,0.4,4.44,17,6.2,10.6,4.0,5.15,1.55,6,0.8,0,1
2025-11-23,I1,14:00,Cremonese,Roma,A,A,2025/2026,4,1.4,12,3.0,3.64,12,16,1.18,0.64,40.0,5.0,1.78,0.8,40.0,27.27,1.68,2.17,8.24,40.0,1.3,0.6,4.88,9,5.8,8.8,4.4,3.36,1.1,6,1.4,1,0
2025-12-07,I1,14:00,Cagliari,Roma,H,D,2025/2026,8,1.2,6,4.4,3.64,18,16,1.18,0.64,40.0,4.2,1.86,1.0,40.0,27.27,1.64,2.24,8.72,30.0,1.3,0.8,4.82,15,4.8,9.2,4.6,3.9,1.1,2,1.8,0,0
2025-12-20,I1,19:45,Juventus,Roma,H,H,2025/2026,9,1.0,14,4.6,3.64,14,13,1.18,0.64,60.0,3.2,1.82,1.4,40.0,27.27,1.73,2.14,9.26,54.55,0.73,1.0,4.25,13,4.8,9.4,4.4,5.01,2.09,5,0.6,1,0
2026-01-03,I1,19:45,Atalanta,Roma,H,H,2025/2026,2,0.8,10,4.8,3.64,16,15,1.18,0.64,40.0,4.4,1.87,1.0,40.0,27.27,1.71,2.17,9.75,33.33,0.75,1.2,4.37,13,4.6,9.4,4.6,5.38,1.5,4,1.0,0,1
2026-01-06,I1,17:00,Lecce,Roma,A,A,2025/2026,1,1.2,10,6.2,3.64,10,20,1.18,0.64,40.0,3.4,1.94,0.6,40.0,27.27,1.67,2.2,8.74,41.67,1.25,1.0,4.19,6,3.4,9.6,3.6,4.55,0.58,3,1.2,0,0
2026-01-18,I1,17:00,Torino,Roma,A,A,2025/2026,4,1.0,14,3.8,3.64,13,9,1.18,0.64,60.0,3.8,1.8,1.0,20.0,27.27,1.75,2.08,7.93,63.64,1.82,0.8,4.0,8,2.6,6.4,3.4,3.93,1.0,5,1.8,0,0
2023-08-20,I1,17:30,Roma,Salernitana,D,D,2023/2024,3,2.0,3,9.0,8.37,12,9,0.79,2.26,100.0,1.0,1.93,2.0,100.0,63.16,1.75,2.2,9.44,52.63,1.0,2.0,2.86,13,1.0,10.0,9.0,6.58,2.0,2,2.0,1,0
2023-09-03,I1,19:45,Lecce,Salernitana,H,H,2023/2024,6,1.0,11,5.5,8.37,17,15,0.79,2.26,50.0,3.5,1.84,2.0,50.0,63.16,1.74,2.28,9.57,36.84,1.42,2.0,3.31,20,3.0,8.5,7.5,6.26,0.89,4,0.5,0,1
2023-09-27,I1,17:30,Empoli,Salernitana,H,H,2023/2024,6,0.67,14,4.5,8.37,18,13,0.79,2.26,0.0,4.75,1.85,0.25,33.33,63.16,1.81,2.12,9.69,31.58,1.21,1.67,3.8,13,2.67,7.17,8.33,5.89,0.79,2,1.0,0,1
2023-10-08,I1,11:30,Monza,Salernitana,H,H,2023/2024,7,0.5,8,7.5,8.37,8,16,0.79,2.26,25.0,4.5,1.99,1.5,50.0,63.16,2.13,1.81,9.85,42.11,1.37,2.0,3.52,16,3.75,11.25,8.0,6.33,1.21,5,0.25,1,1
2023-10-27,I1,19:45,Genoa,Salernitana,H,H,2023/2024,4,0.4,7,3.4,8.37,11,19,0.79,2.26,60.0,2.8,1.89,1.6,40.0,63.16,1.81,2.13,9.24,42.11,1.16,1.8,3.39,8,3.0,6.4,7.8,5.85,1.42,2,1.6,0,0
2023-11-10,I1,17:30,Sassuolo,Salernitana,D,A,2023/2024,9,0.4,9,7.0,8.37,12,14,0.79,2.26,40.0,3.2,2.0,1.4,40.0,63.16,2.34,1.67,9.92,47.37,1.79,1.8,3.41,29,2.8,9.8,8.2,6.51,1.21,2,1.6,1,1
2023-12-03,I1,14:00,Fiorentina,Salernitana,H,H,2023/2024,9,0.4,11,5.8,8.37,13,12,0.79,2.26,60.0,2.4,1.86,1.6,60.0,63.16,2.14,1.8,9.45,68.42,1.16,2.0,2.89,22,2.2,8.0,7.6,6.56,1.95,1,0.8,1,0
2023-12-18,I1,19:45,Atalanta,Salernitana,H,A,2023/2024,11,0.6,10,7.0,8.37,9,11,0.79,2.26,80.0,4.0,1.96,2.2,80.0,63.16,2.53,1.57,10.25,68.42,0.84,2.6,3.25,20,3.2,10.2,7.6,7.0,2.21,3,1.4,1,1
2023-12-30,I1,17:00,Verona,Salernitana,A,D,2023/2024,0,0.8,9,5.0,8.37,14,13,0.79,2.26,40.0,5.6,1.93,1.2,60.0,63.16,1.86,2.05,9.77,57.89,1.37,2.0,3.93,11,3.0,8.0,7.6,5.84,1.21,3,1.4,0,1
2024-01-13,I1,14:00,Napoli,Salernitana,H,D,2023/2024,7,1.0,6,7.4,8.37,15,10,0.79,2.26,60.0,2.8,1.9,0.8,80.0,63.16,2.52,1.66,10.76,63.16,1.42,2.2,3.04,20,3.6,11.0,7.8,7.72,1.26,2,1.2,1,1
2024-02-04,I1,11:30,Torino,Salernitana,D,D,2023/2024,1,0.6,3,6.0,8.37,11,8,0.79,2.26,40.0,3.0,1.97,1.6,60.0,63.16,1.86,2.04,9.76,26.32,0.47,1.8,3.12,13,3.8,9.8,7.6,6.64,0.95,1,0.2,0,1
2024-02-16,I1,20:00,Inter,Salernitana,H,H,2023/2024,10,0.6,1,10.6,8.37,9,9,0.79,2.26,60.0,1.4,1.89,2.6,60.0,63.16,3.1,1.41,11.07,52.63,0.58,2.0,2.8,26,3.4,14.0,10.6,8.27,2.32,0,0.2,1,1
2024-03-02,I1,14:00,Udinese,Salernitana,D,D,2023/2024,5,0.6,17,4.8,8.37,13,13,0.79,2.26,40.0,5.0,2.0,1.0,40.0,63.16,1.95,2.0,9.99,47.37,1.53,1.4,3.82,18,3.2,8.0,9.6,6.17,1.11,1,1.4,0,1
2024-03-09,I1,14:00,Cagliari,Salernitana,H,H,2023/2024,7,0.8,12,5.2,8.37,16,11,0.79,2.26,80.0,4.4,2.0,1.8,60.0,63.16,1.89,2.01,9.97,63.16,1.68,2.2,3.63,12,2.8,8.0,9.2,6.34,1.47,5,1.8,1,0
2024-04-01,I1,11:30,Bologna,Salernitana,H,H,2023/2024,3,0.6,8,5.8,8.37,11,12,0.79,2.26,40.0,2.4,1.93,2.2,60.0,63.16,2.21,1.75,9.29,36.84,0.63,2.4,2.98,14,2.8,8.6,8.6,6.31,1.74,2,0.2,1,0
2024-04-12,I1,19:45,Lazio,Salernitana,H,H,2023/2024,6,0.8,8,7.0,8.37,15,10,0.79,2.26,60.0,3.0,2.03,1.4,80.0,63.16,2.17,1.75,9.66,26.32,0.74,3.2,3.05,17,2.6,9.6,8.4,6.61,1.21,5,1.2,1,0
2024-04-26,I1,19:45,Frosinone,Salernitana,H,H,2023/2024,4,0.8,17,8.6,8.37,13,10,0.79,2.26,60.0,3.8,1.95,1.2,80.0,63.16,2.61,1.55,10.61,73.68,1.68,3.0,3.48,11,3.2,11.8,6.2,7.13,1.47,2,1.4,1,0
2024-05-12,I1,17:00,Juventus,Salernitana,D,A,2023/2024,6,0.8,13,7.8,8.37,15,12,0.79,2.26,20.0,3.8,1.84,0.8,80.0,63.16,3.4,1.37,10.11,26.32,0.58,3.0,3.18,25,2.8,10.6,7.0,6.93,1.37,4,0.6,0,1
2024-05-25,I1,19:45,Milan,Salernitana,D,H,2023/2024,11,1.0,14,7.2,8.37,6,9,0.79,2.26,100.0,2.2,1.88,3.0,80.0,63.16,4.55,1.22,9.75,52.63,0.89,2.8,3.01,23,2.6,9.8,8.6,6.74,2.0,6,1.8,1,1
2023-08-27,I1,19:45,Napoli,Sassuolo,H,H,2023/2024,5,0.0,6,12.0,6.16,9,10,1.05,2.16,0.0,4.0,1.95,2.0,0.0,63.16,2.88,1.45,12.55,63.16,1.42,2.0,4.5,25,4.0,16.0,12.0,8.05,1.26,1,0.0,0,1
2023-09-17,I1,14:00,Frosinone,Sassuolo,H,A,2023/2024,6,1.0,18,4.0,6.16,10,9,1.05,2.16,100.0,6.33,1.84,2.33,50.0,63.16,2.28,1.69,11.57,73.68,1.68,3.0,5.22,16,5.0,9.0,8.5,6.35,1.47,7,2.0,1,1
2023-09-27,I1,19:45,Inter,Sassuolo,A,H,2023/2024,3,1.33,13,5.5,6.16,10,8,1.05,2.16,75.0,2.5,1.96,3.0,66.67,63.16,4.0,1.28,11.39,52.63,0.58,2.33,4.41,13,5.33,10.83,8.33,6.98,2.32,6,0.75,1,1
2023-10-06,I1,19:45,Lecce,Sassuolo,D,A,2023/2024,4,1.25,14,4.6,6.16,9,15,1.05,2.16,40.0,4.0,1.99,1.2,50.0,63.16,2.11,1.86,10.46,36.84,1.42,2.0,4.84,13,4.75,9.35,7.5,5.62,0.89,1,1.2,0,0
2023-11-06,I1,19:45,Torino,Sassuolo,H,D,2023/2024,9,1.2,5,6.4,6.16,9,6,1.05,2.16,40.0,1.6,1.99,0.8,60.0,63.16,1.89,2.02,10.46,26.32,0.47,2.0,4.32,21,4.2,10.6,7.8,6.14,0.95,2,1.0,1,1
2023-11-26,I1,14:00,Empoli,Sassuolo,A,D,2023/2024,9,2.0,17,5.4,6.16,20,15,1.05,2.16,40.0,5.2,1.84,0.8,80.0,63.16,2.35,1.66,10.58,31.58,1.21,2.2,5.32,11,4.4,9.8,6.6,5.26,0.79,9,1.6,1,1
2023-12-11,I1,19:45,Cagliari,Sassuolo,H,A,2023/2024,6,1.8,8,6.0,6.16,15,15,1.05,2.16,80.0,5.2,1.84,2.0,80.0,63.16,2.16,1.77,10.85,63.16,1.68,1.8,5.14,18,4.0,10.0,7.6,5.71,1.47,4,2.0,1,1
2023-12-17,I1,14:00,Udinese,Sassuolo,D,H,2023/2024,7,1.8,21,4.0,6.16,13,6,1.05,2.16,60.0,6.0,1.9,1.8,80.0,63.16,2.16,1.84,10.64,47.37,1.53,2.0,5.45,9,5.4,9.4,6.2,5.19,1.11,7,1.8,1,1
2023-12-30,I1,17:00,Milan,Sassuolo,H,D,2023/2024,2,1.6,12,6.0,6.16,8,7,1.05,2.16,40.0,6.6,1.88,1.6,80.0,63.16,2.88,1.45,10.93,52.63,0.89,2.0,5.08,20,5.8,11.8,6.4,5.85,2.0,6,0.4,0,1
2024-01-16,I1,19:45,Juventus,Sassuolo,H,H,2023/2024,5,1.4,8,4.6,6.16,9,9,1.05,2.16,40.0,2.8,1.93,1.6,80.0,63.16,2.31,1.7,10.6,26.32,0.58,2.2,4.68,12,5.8,10.4,5.6,5.92,1.37,4,0.4,1,0
2024-01-28,I1,14:00,Monza,Sassuolo,H,H,2023/2024,1,0.6,14,3.6,6.16,8,13,1.05,2.16,40.0,4.0,1.87,0.8,60.0,63.16,2.03,1.9,10.08,42.11,1.37,1.8,4.97,12,5.8,9.4,5.2,5.11,1.21,3,1.6,0,0
2024-02-03,I1,19:45,Bologna,Sassuolo,H,A,2023/2024,4,0.8,12,4.6,6.16,12,10,1.05,2.16,20.0,3.0,1.89,2.0,60.0,63.16,1.89,2.02,9.89,36.84,0.63,2.2,4.65,19,5.8,10.4,4.6,5.24,1.74,4,0.6,1,1
2024-02-17,I1,19:45,Atalanta,Sassuolo,H,H,2023/2024,13,0.4,12,6.8,6.16,10,9,1.05,2.16,60.0,3.6,1.88,2.8,60.0,63.16,2.86,1.49,10.94,68.42,0.84,2.4,4.62,28,4.2,11.0,6.6,6.32,2.21,4,0.2,1,1
2024-03-03,I1,11:30,Verona,Sassuolo,H,D,2023/2024,5,0.4,13,4.0,6.16,23,10,1.05,2.16,40.0,7.6,1.9,1.2,60.0,63.16,2.0,1.93,10.66,57.89,1.37,2.4,5.65,10,5.2,9.2,5.8,5.01,1.21,2,1.0,0,1
2024-03-17,I1,17:00,Roma,Sassuolo,H,D,2023/2024,4,0.4,8,3.0,6.16,11,10,1.05,2.16,80.0,5.2,2.01,2.4,40.0,63.16,2.17,1.79,10.2,52.63,1.0,2.0,5.11,10,6.2,9.2,5.6,5.09,2.0,2,1.4,0,1
2024-04-05,I1,19:45,Salernitana,Sassuolo,D,A,2023/2024,2,0.8,16,5.4,6.16,10,13,1.05,2.16,60.0,6.0,1.9,0.8,60.0,63.16,2.1,1.82,10.93,68.42,2.0,2.2,5.66,5,7.0,12.4,5.6,5.27,0.89,5,2.0,1,1
2024-04-28,I1,19:45,Fiorentina,Sassuolo,H,H,2023/2024,10,0.6,7,8.8,6.16,9,9,1.05,2.16,80.0,2.6,1.93,2.2,60.0,63.16,2.26,1.72,10.81,68.42,1.16,2.4,4.65,22,6.6,15.4,6.2,6.16,1.95,2,1.4,1,1
