Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,HST,AvgLast5AwayGoalsScored,AS,HF,AvgAwayCornersConceded,AvgHomeCorners,Last5HomeOver2.5Perc,AvgLast5HomeGoalsScored,AwayOver2.5Perc,MaxAHA,PredictedTotalCorners,HomeOver2.5Perc,AvgLast5AwayGoalsConceded,MaxCAHA,AvgLast5AwayCorners,AvgLast5AwayCornersConceded,PredictedHomeCorners,AvgHomeGoalsScored,Last5AwayOver2.5Perc,AST,AvgLast5HomeGoalsConceded,AvgLast5HomeCorners,AF,AvgLast5HomeCornersConceded,MaxC_gt_2.5,PredictedAwayCorners,HS,AvgAHH,PredictedTotalCorners_Last5,AvgAwayCorners,B365C_lt_2.5,Over2.5,OverUnder10.5Corners
2024-05-19,SP1,18:00,Ath Bilbao,Sevilla,H,H,2023/2024,6,1.2,9,12,5.79,5.95,20.0,1.6,42.11,1.95,9.94,57.89,1.2,1.99,3.0,7.0,6.12,2.21,20.0,4,0.8,7.0,5,3.6,1.82,3.82,15,1.92,10.0,4.11,2.1,0,1
2024-08-16,SP1,20:30,Las Palmas,Sevilla,D,D,2024/2025,5,2.0,16,12,4.74,5.21,100.0,2.0,52.63,1.91,9.31,47.37,2.0,2.11,3.0,6.0,5.25,1.11,100.0,5,2.0,6.0,13,3.0,2.2,4.06,13,2.01,9.0,4.53,1.73,1,0
2024-08-27,SP1,18:00,Mallorca,Sevilla,D,D,2024/2025,4,1.0,16,15,4.74,4.63,0.0,0.5,52.63,1.88,10.28,47.37,1.0,1.95,6.0,5.5,4.93,1.05,50.0,7,0.5,6.5,10,8.0,2.45,5.35,12,2.03,12.5,4.53,1.62,0,1
2024-09-20,SP1,20:00,Alaves,Sevilla,H,H,2024/2025,4,1.0,8,11,4.74,5.79,33.33,1.33,52.63,2.06,10.08,15.79,1.33,2.08,5.67,4.67,5.24,0.74,66.67,2,0.33,4.0,16,6.0,2.46,4.84,10,1.84,9.67,4.53,1.62,1,0
2024-09-29,SP1,15:15,Ath Bilbao,Sevilla,D,H,2024/2025,3,1.0,13,6,4.74,5.26,20.0,1.2,52.63,1.98,9.35,36.84,1.25,1.99,6.0,4.5,4.91,1.68,50.0,4,0.8,3.8,7,4.8,2.13,4.44,13,1.91,9.8,4.53,1.83,0,1
2024-10-20,SP1,20:00,Barcelona,Sevilla,H,H,2024/2025,9,1.0,7,6,4.74,8.53,75.0,3.75,52.63,2.05,11.23,68.42,2.0,1.94,5.8,4.6,7.01,2.74,60.0,1,0.5,6.75,14,4.25,1.43,4.22,21,1.85,12.55,4.53,3.0,1,0
2024-10-25,SP1,20:00,Espanol,Sevilla,A,A,2024/2025,1,1.0,6,14,4.74,4.05,80.0,1.6,52.63,2.11,9.32,36.84,1.6,1.83,5.6,6.0,4.49,1.21,40.0,3,1.6,4.8,9,4.2,2.33,4.83,16,1.82,10.4,4.53,1.67,0,1
2024-11-09,SP1,20:00,Leganes,Sevilla,H,D,2024/2025,4,1.0,13,7,4.74,2.68,20.0,0.8,52.63,1.88,8.13,47.37,1.8,2.29,5.0,5.0,3.36,1.21,40.0,2,0.6,2.0,10,4.0,2.86,4.77,8,2.04,7.0,4.53,1.48,0,0
2024-12-08,SP1,20:00,Ath Madrid,Sevilla,H,A,2024/2025,9,1.4,4,11,4.74,5.84,60.0,2.4,52.63,2.03,9.61,52.63,2.2,2.02,4.6,5.4,5.58,2.21,40.0,3,1.2,6.4,8,2.2,1.94,4.03,14,1.88,11.0,4.53,1.99,1,0
2024-12-22,SP1,15:15,Real Madrid,Sevilla,H,H,2024/2025,8,1.6,10,5,4.74,8.42,60.0,2.4,52.63,1.99,11.31,63.16,2.8,2.05,4.4,5.8,7.08,2.37,60.0,5,1.2,6.8,14,4.0,1.51,4.23,16,1.91,11.2,4.53,3.0,1,1
2025-01-18,SP1,13:00,Girona,Sevilla,A,H,2024/2025,4,1.8,14,6,4.74,5.42,100.0,2.4,52.63,1.95,9.5,68.42,2.0,2.03,4.2,6.2,5.47,1.42,60.0,6,1.8,6.8,15,2.4,2.05,4.03,7,1.94,11.0,4.53,1.87,1,1
2025-02-01,SP1,13:00,Getafe,Sevilla,D,D,2024/2025,1,1.4,13,15,4.74,3.63,0.0,0.8,52.63,1.81,8.16,26.32,2.0,2.08,4.8,4.8,4.0,0.79,60.0,1,0.4,3.4,12,4.0,3.05,4.16,7,2.06,8.2,4.53,1.4,0,1
2025-02-16,SP1,15:15,Valladolid,Sevilla,A,A,2024/2025,2,2.2,11,11,4.74,4.26,60.0,0.4,52.63,2.04,9.1,47.37,1.8,2.06,4.0,5.4,4.25,0.58,80.0,6,2.4,1.8,10,5.8,2.43,4.85,7,1.86,5.8,4.53,1.62,1,0
2025-03-01,SP1,15:15,Vallecano,Sevilla,D,D,2024/2025,8,1.8,10,14,4.74,5.74,40.0,1.2,52.63,1.93,9.56,52.63,1.2,2.15,4.6,5.6,5.3,1.26,60.0,5,0.8,4.0,9,3.4,2.63,4.26,20,1.95,8.6,4.53,1.5,0,1
2025-03-09,SP1,20:00,Sociedad,Sevilla,A,D,2024/2025,2,1.6,9,14,4.74,6.74,60.0,1.2,52.63,2.03,10.04,42.11,0.4,2.28,4.0,5.6,5.91,1.05,40.0,4,1.0,4.6,12,3.0,2.64,4.13,7,1.86,8.6,4.53,1.5,0,0
2025-03-30,SP1,20:00,Betis,Sevilla,H,H,2024/2025,3,1.4,6,10,4.74,5.42,80.0,2.0,52.63,2.02,9.38,57.89,0.6,1.91,3.6,4.6,5.23,1.68,40.0,2,0.8,6.0,22,3.4,2.36,4.15,11,1.87,9.6,4.53,1.67,1,0
2025-04-11,SP1,20:00,Valencia,Sevilla,H,H,2024/2025,6,1.4,12,10,4.74,5.84,40.0,1.2,52.63,1.91,9.47,47.37,0.8,1.94,3.2,4.0,5.36,1.37,40.0,5,0.8,5.6,18,3.0,2.55,4.11,8,1.97,8.8,4.53,1.53,0,0
2025-04-24,SP1,18:00,Osasuna,Sevilla,H,H,2024/2025,2,0.6,12,14,4.74,4.89,60.0,1.6,52.63,1.81,8.84,57.89,1.0,1.97,3.6,4.2,4.69,1.74,20.0,3,1.4,4.0,13,3.0,2.76,4.15,9,2.08,7.6,4.53,1.5,0,0
2025-05-10,SP1,15:15,Celta,Sevilla,H,D,2024/2025,4,0.8,19,11,4.74,4.53,60.0,1.8,52.63,2.07,8.83,57.89,1.4,2.03,3.6,3.6,4.6,1.68,40.0,10,1.2,5.6,16,4.2,2.02,4.23,8,1.83,9.2,4.53,1.89,1,0
2025-05-25,SP1,15:15,Villarreal,Sevilla,H,H,2024/2025,7,1.0,17,8,4.74,5.26,80.0,2.8,52.63,1.89,9.56,73.68,2.2,1.93,4.0,3.0,4.9,2.26,60.0,6,1.2,5.2,14,5.8,1.61,4.66,12,1.97,9.2,4.53,2.5,1,0
2025-08-17,SP1,18:30,Ath Bilbao,Sevilla,H,H,2025/2026,3,2.0,12,8,6.8,6.0,100.0,3.0,60.0,1.85,11.11,40.0,3.0,1.85,1.0,10.0,7.0,1.0,100.0,6,2.0,10.0,12,1.0,2.25,4.11,14,1.91,11.0,5.2,1.67,1,1
2025-08-30,SP1,18:30,Girona,Sevilla,A,A,2025/2026,5,2.0,13,5,6.8,4.82,50.0,0.5,60.0,2.12,10.39,45.45,1.5,1.78,2.0,10.5,6.05,0.91,50.0,4,2.5,6.5,14,3.5,2.23,4.34,20,1.68,8.5,5.2,1.67,0,1
2025-09-20,SP1,17:30,Alaves,Sevilla,A,D,2025/2026,5,2.0,9,20,6.8,5.73,66.67,1.33,60.0,1.9,10.79,54.55,1.33,1.83,2.67,8.33,6.18,1.27,66.67,3,1.33,5.0,19,3.67,2.7,4.61,8,1.92,7.67,5.2,1.5,1,0
2025-09-28,SP1,13:00,Vallecano,Sevilla,A,D,2025/2026,6,1.75,4,12,6.8,6.9,0.0,0.67,60.0,1.84,12.1,20.0,1.0,1.88,3.0,9.25,7.29,0.8,50.0,1,1.0,8.67,15,5.0,2.1,4.81,18,1.97,11.67,5.2,1.8,0,1
2025-10-24,SP1,20:00,Sociedad,Sevilla,H,H,2025/2026,3,1.6,6,19,6.8,6.18,60.0,1.2,60.0,1.86,11.48,72.73,1.2,1.93,4.2,7.6,6.58,1.64,60.0,1,1.2,7.2,14,4.4,2.0,4.9,5,1.95,11.4,5.2,1.85,1,0
2025-11-01,SP1,15:15,Ath Madrid,Sevilla,H,D,2025/2026,6,1.2,10,9,6.8,8.64,60.0,2.8,60.0,1.95,12.52,54.55,1.2,1.87,4.8,7.4,7.91,2.36,60.0,2,0.8,7.2,12,3.4,1.75,4.61,15,1.91,12.0,5.2,2.1,1,1
2025-11-24,SP1,20:00,Espanol,Sevilla,H,D,2025/2026,5,1.0,22,18,6.8,4.73,60.0,1.2,60.0,1.8,10.74,45.45,1.6,2.05,6.8,6.0,5.5,1.18,80.0,6,1.4,6.0,7,5.0,1.97,5.24,8,2.04,12.8,5.2,1.98,1,1
2025-12-07,SP1,15:15,Valencia,Sevilla,D,D,2025/2026,3,0.8,4,12,6.8,6.45,20.0,0.8,60.0,2.0,11.22,27.27,1.6,1.85,6.4,5.6,6.37,1.36,60.0,1,1.2,5.6,18,2.6,2.22,4.85,11,1.81,12.0,5.2,1.73,0,0
2025-12-20,SP1,20:00,Real Madrid,Sevilla,H,H,2025/2026,8,0.6,14,13,6.8,6.6,60.0,2.2,60.0,1.98,10.93,50.0,2.0,2.0,6.6,4.4,6.51,2.3,60.0,5,0.8,7.4,19,2.2,1.4,4.42,18,1.87,14.0,5.2,3.0,0,1
2026-01-19,SP1,20:00,Elche,Sevilla,D,H,2025/2026,5,0.8,25,11,6.8,4.09,100.0,2.4,60.0,1.9,9.86,54.55,2.0,1.83,6.2,6.0,5.01,1.73,60.0,8,1.4,4.6,12,4.8,2.5,4.85,10,1.91,10.8,5.2,1.53,1,1
2023-08-25,SP1,18:30,Las Palmas,Sociedad,D,D,2023/2024,5,0.0,8,7,3.68,5.11,0.0,0.5,47.37,2.07,9.86,31.58,0.0,2.01,7.0,5.0,4.63,1.05,0.0,1,0.5,4.0,29,6.5,2.59,5.23,11,1.84,11.0,4.74,1.53,0,1
2023-09-17,SP1,20:00,Real Madrid,Sociedad,H,A,2023/2024,8,0.5,15,11,3.68,5.89,100.0,2.0,47.37,2.08,9.46,57.89,1.0,2.06,5.0,4.5,5.36,2.53,50.0,5,1.0,7.5,14,2.0,1.99,4.1,17,1.85,12.5,4.74,1.97,1,0
2023-09-27,SP1,20:30,Valencia,Sociedad,A,A,2023/2024,2,0.67,2,14,3.68,4.11,50.0,1.25,47.37,2.08,8.43,36.84,0.67,1.81,4.0,3.0,3.91,1.05,33.33,1,0.75,4.25,17,4.25,2.8,4.52,9,1.85,8.25,4.74,1.5,0,0
2023-10-08,SP1,15:15,Ath Madrid,Sociedad,H,H,2023/2024,5,0.75,13,9,3.68,4.21,100.0,2.75,47.37,1.98,8.79,78.95,1.0,1.95,4.0,2.5,3.86,2.21,50.0,4,1.25,3.75,12,5.25,2.28,4.93,14,1.9,7.75,4.74,1.67,1,0
2023-10-29,SP1,15:15,Vallecano,Sociedad,D,D,2023/2024,7,1.0,15,17,3.68,5.79,60.0,1.4,47.37,2.11,9.13,36.84,1.2,2.05,4.2,2.8,4.86,0.95,60.0,3,2.4,4.8,16,3.8,2.5,4.27,16,1.81,9.0,4.74,1.53,1,0
2023-11-11,SP1,15:15,Almeria,Sociedad,A,D,2023/2024,2,1.6,18,18,3.68,4.74,100.0,1.8,47.37,1.97,8.77,68.42,1.4,2.13,3.8,2.8,4.27,1.16,80.0,6,2.6,4.6,19,4.0,1.9,4.5,7,1.92,8.4,4.74,2.05,1,0
2023-12-02,SP1,20:00,Osasuna,Sociedad,D,D,2023/2024,3,1.6,17,12,3.68,5.16,20.0,1.2,47.37,1.93,9.03,26.32,1.2,1.88,4.8,2.2,4.36,1.0,60.0,5,1.6,3.8,10,5.4,2.65,4.67,9,1.96,8.6,4.74,1.5,0,0
2023-12-09,SP1,17:30,Villarreal,Sociedad,A,A,2023/2024,4,2.0,16,10,3.68,6.05,80.0,1.4,47.37,1.88,9.59,73.68,1.2,1.96,5.0,3.2,5.21,1.89,80.0,5,2.0,6.4,22,3.0,2.13,4.38,20,2.01,11.4,4.74,1.85,1,0
2023-12-21,SP1,18:00,Cadiz,Sociedad,D,D,2023/2024,2,1.8,8,16,3.68,4.74,40.0,0.6,47.37,1.88,8.73,26.32,0.8,1.93,5.2,4.4,4.37,0.84,60.0,1,1.4,4.0,15,4.4,2.51,4.36,10,2.01,9.2,4.74,1.53,0,1
2024-01-13,SP1,17:30,Ath Bilbao,Sociedad,H,H,2023/2024,3,1.6,9,16,3.68,5.95,60.0,2.6,47.37,1.88,9.57,57.89,0.8,2.13,5.2,4.6,5.19,2.21,60.0,1,0.8,5.4,21,3.6,2.72,4.38,10,2.04,10.6,4.74,1.48,1,0
2024-01-20,SP1,20:00,Celta,Sociedad,A,A,2023/2024,2,1.2,6,12,3.68,5.79,20.0,1.0,47.37,2.14,9.61,42.11,0.6,1.83,4.8,4.8,5.32,1.11,40.0,2,0.8,7.4,18,3.6,2.93,4.29,6,1.79,12.2,4.74,1.4,0,0
2024-02-03,SP1,20:00,Girona,Sociedad,D,D,2023/2024,3,1.0,11,8,3.68,4.32,80.0,2.8,47.37,2.09,8.62,68.42,0.4,1.92,4.0,5.2,4.22,2.79,40.0,2,1.0,4.0,19,4.2,2.05,4.4,11,1.84,8.0,4.74,1.86,0,0
2024-02-18,SP1,17:30,Mallorca,Sociedad,A,D,2023/2024,1,0.8,19,12,3.68,6.0,60.0,1.4,47.37,2.17,9.59,26.32,0.6,2.08,5.2,4.8,5.28,0.89,40.0,5,1.4,5.8,18,3.0,3.77,4.31,4,1.75,11.0,4.74,1.29,1,1
2024-03-02,SP1,13:00,Sevilla,Sociedad,H,H,2023/2024,5,1.2,13,12,3.68,5.37,40.0,1.4,47.37,2.14,9.32,57.89,1.2,2.06,5.2,3.8,4.57,1.42,60.0,4,1.6,3.2,15,4.8,3.02,4.75,12,1.79,8.4,4.74,1.4,1,0
2024-03-09,SP1,17:30,Granada,Sociedad,A,H,2023/2024,6,1.6,11,17,3.68,4.47,20.0,1.2,47.37,1.92,9.27,47.37,1.2,1.98,5.4,3.6,4.28,1.26,60.0,8,1.2,5.4,11,5.4,2.61,4.99,13,1.98,10.8,4.74,1.5,1,0
2024-03-31,SP1,17:30,Alaves,Sociedad,A,D,2023/2024,0,1.6,12,10,3.68,5.63,20.0,0.8,47.37,2.06,9.97,26.32,1.2,1.87,6.4,3.0,5.06,1.21,60.0,3,1.2,7.4,15,6.0,2.91,4.91,3,1.83,13.8,4.74,1.44,0,1
2024-04-21,SP1,13:00,Getafe,Sociedad,D,D,2023/2024,4,1.8,7,12,3.68,4.16,40.0,1.6,47.37,1.89,8.38,31.58,1.4,1.94,6.4,2.4,3.71,1.05,60.0,3,1.4,2.6,18,4.0,2.88,4.67,6,2.01,9.0,4.74,1.44,0,0
2024-05-13,SP1,20:00,Barcelona,Sociedad,H,H,2023/2024,5,1.4,10,12,3.68,7.26,40.0,2.4,47.37,2.09,10.02,57.89,1.6,2.02,5.0,3.0,5.93,2.26,40.0,3,0.4,7.2,14,2.6,1.83,4.09,14,1.81,12.2,4.74,2.1,0,0
2024-05-19,SP1,18:00,Betis,Sociedad,A,A,2023/2024,9,1.4,5,12,3.68,6.0,60.0,1.6,47.37,2.08,9.82,36.84,1.0,2.09,4.4,3.8,5.2,1.42,20.0,2,1.8,6.0,18,4.4,2.75,4.62,18,1.82,10.4,4.74,1.5,0,0
2024-08-24,SP1,20:30,Espanol,Sociedad,A,D,2024/2025,3,1.0,8,14,5.74,4.05,0.0,0.0,42.11,1.81,9.76,36.84,0.0,1.88,4.0,7.0,5.06,1.21,0.0,4,1.0,7.0,18,4.0,2.79,4.7,13,2.07,11.0,4.63,1.5,0,1
2024-09-01,SP1,18:15,Getafe,Sociedad,D,D,2024/2025,1,0.5,1,14,5.74,3.63,0.0,0.0,42.11,2.06,8.07,26.32,0.0,1.86,2.5,5.5,4.33,0.79,0.0,0,0.0,3.5,16,1.5,3.66,3.74,16,1.83,6.0,4.63,1.3,0,0
2024-09-17,SP1,18:00,Mallorca,Sociedad,H,H,2024/2025,4,0.33,13,5,5.74,4.63,25.0,0.75,42.11,2.02,10.15,47.37,0.33,1.97,3.33,5.33,5.14,1.05,0.0,4,0.75,6.25,10,6.75,3.8,5.01,10,1.92,9.58,4.63,1.29,0,0
2024-09-21,SP1,13:00,Valladolid,Sociedad,D,D,2024/2025,2,0.25,14,15,5.74,4.26,0.0,0.33,42.11,1.9,9.49,47.37,0.25,1.94,4.25,5.25,4.7,0.58,0.0,4,0.0,4.0,12,4.33,2.77,4.79,15,1.99,8.25,4.63,1.5,0,1
2024-10-19,SP1,17:30,Girona,Sociedad,A,A,2024/2025,3,0.4,14,10,5.74,5.42,60.0,1.4,42.11,2.12,9.61,68.42,0.2,1.98,4.6,5.4,5.4,1.42,0.0,4,1.2,4.4,12,3.2,2.44,4.21,8,1.8,9.0,4.63,1.62,0,1
2024-11-03,SP1,17:30,Sevilla,Sociedad,A,A,2024/2025,0,0.6,9,6,5.74,5.21,20.0,0.8,42.11,1.87,9.85,26.32,0.2,2.05,5.6,5.0,5.3,0.89,0.0,3,1.0,5.0,17,4.6,2.48,4.55,8,2.05,10.6,4.63,1.57,0,1
2024-11-24,SP1,20:00,Ath Bilbao,Sociedad,H,H,2024/2025,4,0.6,6,18,5.74,5.26,40.0,2.0,42.11,1.98,9.78,36.84,0.4,1.92,6.2,5.0,5.27,1.68,0.0,1,0.8,4.4,9,4.8,2.82,4.51,12,1.89,10.6,4.63,1.44,0,0
2024-12-08,SP1,13:00,Leganes,Sociedad,A,A,2024/2025,2,1.2,15,12,5.74,2.68,60.0,0.8,42.11,2.35,8.5,47.37,0.2,1.86,5.8,5.0,3.65,1.21,20.0,5,1.2,2.4,15,3.4,3.31,4.85,11,1.66,8.2,4.63,1.36,1,0
2024-12-21,SP1,15:15,Celta,Sociedad,H,H,2024/2025,7,1.2,7,19,5.74,4.53,40.0,1.6,42.11,1.85,9.2,57.89,0.6,2.07,5.8,5.0,4.81,1.68,20.0,1,0.8,3.8,13,3.0,2.77,4.39,11,2.05,9.6,4.63,1.44,0,1
2025-01-19,SP1,20:00,Valencia,Sociedad,H,H,2024/2025,2,1.0,9,10,5.74,5.84,60.0,1.6,42.11,2.18,10.18,47.37,0.8,1.81,6.0,4.6,5.55,1.37,20.0,3,1.4,4.4,12,4.8,3.4,4.63,7,1.74,10.4,4.63,1.33,0,1
2025-02-02,SP1,17:30,Osasuna,Sociedad,H,H,2024/2025,4,0.8,13,10,5.74,4.89,80.0,1.6,42.11,1.83,9.49,57.89,1.2,2.18,5.2,4.2,4.96,1.74,40.0,3,1.6,4.2,8,4.6,2.63,4.53,11,2.08,9.4,4.63,1.53,1,0
2025-02-16,SP1,20:00,Betis,Sociedad,H,D,2024/2025,8,0.8,5,9,5.74,5.42,80.0,1.8,42.11,2.15,9.81,57.89,1.6,1.91,5.4,4.4,5.28,1.68,60.0,1,1.6,4.2,15,4.8,2.47,4.53,24,1.78,9.6,4.63,1.57,1,0
2025-03-02,SP1,15:15,Barcelona,Sociedad,H,H,2024/2025,10,0.2,0,15,5.74,8.53,60.0,2.8,42.11,1.93,11.66,68.42,2.4,2.02,4.8,5.8,7.63,2.74,60.0,0,0.6,9.2,6,2.8,1.55,4.03,33,1.95,14.0,4.63,2.63,1,1
2025-03-16,SP1,17:30,Vallecano,Sociedad,D,A,2024/2025,5,0.6,8,16,5.74,5.74,40.0,1.2,42.11,1.8,9.87,52.63,2.4,1.91,4.2,5.6,5.57,1.26,80.0,4,1.0,4.2,9,3.6,3.2,4.3,10,2.09,8.4,4.63,1.36,1,0
2025-04-06,SP1,13:00,Las Palmas,Sociedad,A,A,2024/2025,5,1.2,13,7,5.74,5.21,60.0,1.0,42.11,2.08,9.62,47.37,2.4,2.12,3.6,5.8,5.36,1.11,100.0,8,2.0,4.8,10,3.8,2.2,4.26,13,1.8,8.4,4.63,1.73,1,0
2025-04-20,SP1,15:15,Villarreal,Sociedad,D,D,2024/2025,5,1.4,4,12,5.74,5.26,60.0,1.8,42.11,1.99,10.28,73.68,2.4,2.11,3.4,7.2,5.73,2.26,100.0,4,1.2,6.8,12,4.8,1.75,4.55,20,1.89,10.2,4.63,2.2,1,1
2025-04-23,SP1,20:30,Alaves,Sociedad,H,D,2024/2025,1,1.4,6,17,5.74,5.79,0.0,0.4,42.11,1.88,10.39,15.79,2.0,1.91,3.6,7.4,5.88,0.74,80.0,0,0.8,5.2,17,4.2,2.75,4.51,10,2.0,8.8,4.63,1.5,0,1
2025-05-10,SP1,20:00,Ath Madrid,Sociedad,H,H,2024/2025,7,1.4,6,7,5.74,5.84,80.0,2.8,42.11,2.0,9.85,52.63,2.0,1.87,4.2,5.6,5.73,2.21,80.0,1,1.2,5.2,12,3.0,2.24,4.12,13,1.87,9.4,4.63,1.73,1,0
2025-05-24,SP1,15:15,Real Madrid,Sociedad,H,H,2024/2025,8,1.0,9,5,5.74,8.42,60.0,1.8,42.11,2.03,12.21,63.16,2.0,1.99,4.2,7.0,8.05,2.37,60.0,1,1.0,12.8,7,3.0,1.34,4.16,16,1.85,17.0,4.63,3.4,0,1
2025-08-16,SP1,20:30,Valencia,Sociedad,D,D,2025/2026,2,1.0,13,5,4.3,6.45,0.0,1.0,40.0,2.13,12.07,27.27,1.0,1.78,7.0,8.0,6.22,1.36,0.0,3,1.0,8.0,11,7.0,2.63,5.85,18,1.74,15.0,6.1,1.5,0,1
2025-08-30,SP1,18:00,Oviedo,Sociedad,H,H,2025/2026,1,0.5,18,7,4.3,4.6,50.0,0.5,40.0,1.93,10.65,20.0,1.0,1.98,8.5,4.5,4.15,0.3,0.0,6,1.5,1.0,18,9.5,2.45,6.5,8,1.9,9.5,6.1,1.62,0,1
2025-09-19,SP1,20:00,Betis,Sociedad,H,D,2025/2026,6,0.67,11,7,4.3,4.7,66.67,1.67,40.0,1.93,10.29,50.0,1.67,1.92,7.33,4.0,4.46,2.0,33.33,5,1.0,4.0,20,5.67,1.73,5.83,21,1.89,11.33,6.1,2.1,1,0
2025-09-28,SP1,17:30,Barcelona,Sociedad,H,D,2025/2026,12,0.75,7,6,4.3,7.6,100.0,3.67,40.0,1.98,11.48,90.0,1.75,1.96,5.75,6.0,6.52,3.1,50.0,2,0.33,6.67,12,2.33,1.43,4.96,22,1.84,12.42,6.1,3.0,1,1
2025-10-19,SP1,15:15,Celta,Sociedad,D,H,2025/2026,1,0.8,17,10,4.3,4.64,0.0,1.0,40.0,2.05,10.37,27.27,1.6,1.88,6.6,5.0,4.69,1.45,40.0,7,1.0,5.6,20,5.0,2.1,5.68,4,1.8,12.2,6.1,1.73,0,1
2025-11-07,SP1,20:00,Elche,Sociedad,D,D,2025/2026,3,0.8,13,14,4.3,4.09,20.0,1.2,40.0,1.93,9.16,54.55,1.6,2.15,5.8,3.6,4.1,1.73,40.0,5,0.4,4.2,15,2.4,2.28,5.06,12,1.89,10.0,6.1,1.67,0,0
2025-11-22,SP1,17:30,Osasuna,Sociedad,A,H,2025/2026,4,1.4,19,13,4.3,3.4,60.0,1.6,40.0,1.91,8.89,50.0,1.6,2.05,4.4,4.0,3.64,1.8,60.0,9,1.6,3.0,7,4.0,2.4,5.25,14,1.9,7.4,6.1,1.57,1,0
2025-12-06,SP1,15:15,Alaves,Sociedad,H,H,2025/2026,3,1.2,10,20,4.3,5.73,40.0,1.2,40.0,1.93,10.66,54.55,1.2,2.0,5.0,4.4,5.29,1.27,40.0,1,0.6,6.2,16,4.0,2.75,5.37,14,1.88,11.2,6.1,1.44,0,1
2025-12-20,SP1,15:15,Levante,Sociedad,D,A,2025/2026,3,1.2,18,16,4.3,4.89,60.0,0.6,40.0,1.88,10.72,66.67,1.0,2.05,6.8,3.4,4.64,1.22,20.0,6,2.4,5.4,13,5.4,2.1,6.08,13,1.93,12.2,6.1,1.8,0,1
2026-01-09,SP1,20:00,Getafe,Sociedad,A,A,2025/2026,3,1.4,12,17,4.3,4.7,40.0,0.8,40.0,2.05,9.94,20.0,1.0,2.02,5.6,3.6,4.52,0.8,40.0,5,1.0,5.0,17,4.6,3.15,5.42,6,1.78,10.6,6.1,1.4,1,0
2023-08-11,SP1,21:00,Sevilla,Valencia,A,D,2023/2024,3,2.0,10,15,5.42,5.37,100.0,1.0,47.37,1.99,8.59,57.89,1.0,2.0,1.0,8.0,5.91,1.42,100.0,3,2.0,8.0,17,1.0,2.45,2.68,9,1.93,9.0,2.42,1.62,1,0
2023-09-02,SP1,17:30,Alaves,Valencia,H,H,2023/2024,1,1.0,9,18,5.42,5.63,50.0,2.5,47.37,1.92,8.0,26.32,1.0,2.3,1.5,4.5,5.15,1.21,50.0,4,1.5,2.5,9,3.0,2.9,2.85,7,1.98,4.0,2.42,1.44,0,0
2023-09-23,SP1,20:00,Almeria,Valencia,D,A,2023/2024,10,1.33,7,12,5.42,4.74,75.0,1.25,47.37,2.05,8.23,68.42,1.33,1.98,2.0,5.67,5.18,1.16,66.67,5,2.5,6.5,10,4.0,2.19,3.05,17,1.85,8.5,2.42,1.73,1,1
2023-10-01,SP1,20:00,Betis,Valencia,H,H,2023/2024,7,1.0,9,11,5.42,6.0,25.0,1.25,47.37,1.92,8.91,36.84,1.75,2.21,2.25,5.5,5.7,1.42,75.0,2,0.25,5.0,10,5.25,2.38,3.21,15,1.98,7.25,2.42,1.62,1,0
2023-10-07,SP1,17:30,Mallorca,Valencia,D,D,2023/2024,5,1.0,11,17,5.42,6.0,25.0,0.75,47.37,1.81,8.59,26.32,1.6,1.82,3.0,5.0,5.63,0.89,60.0,3,1.0,4.75,11,4.5,2.85,2.96,9,2.09,7.75,2.42,1.44,0,0
2023-10-29,SP1,17:30,Ath Bilbao,Valencia,D,H,2023/2024,7,1.0,11,11,5.42,5.95,100.0,2.8,47.37,2.1,8.72,57.89,1.8,1.85,3.6,5.4,5.79,2.21,60.0,5,1.2,6.2,10,3.4,2.11,2.93,12,1.81,9.8,2.42,1.75,1,1
2023-11-11,SP1,20:00,Real Madrid,Valencia,H,H,2023/2024,7,1.2,10,7,5.42,5.89,60.0,2.6,47.37,1.98,8.61,57.89,2.6,1.99,4.0,6.0,5.81,2.53,80.0,4,0.4,6.2,26,2.8,1.71,2.8,16,1.95,10.2,2.42,2.35,1,0
2023-12-02,SP1,13:00,Girona,Valencia,H,D,2023/2024,5,1.0,9,6,5.42,4.32,60.0,1.8,47.37,2.03,7.79,68.42,2.6,2.12,3.8,5.0,4.73,2.79,80.0,3,1.4,5.0,7,3.8,1.95,3.06,9,1.88,8.8,2.42,1.98,1,0
2023-12-08,SP1,20:00,Getafe,Valencia,H,D,2023/2024,6,1.0,3,15,5.42,4.16,20.0,1.0,47.37,2.11,7.8,31.58,2.2,2.17,3.2,5.4,4.7,1.05,60.0,0,0.4,5.2,14,4.2,2.96,3.1,8,1.81,8.4,2.42,1.4,0,0
2023-12-19,SP1,18:00,Vallecano,Valencia,A,D,2023/2024,1,1.0,8,16,5.42,5.79,40.0,0.8,47.37,2.05,8.46,36.84,2.0,1.99,2.2,6.4,5.76,0.95,60.0,3,1.2,5.8,18,2.8,2.54,2.7,7,1.87,8.0,2.42,1.62,0,0
2024-01-14,SP1,15:15,Cadiz,Valencia,A,D,2023/2024,2,1.4,9,15,5.42,4.74,60.0,0.8,47.37,1.89,7.46,26.32,1.8,1.86,1.6,5.0,4.82,0.84,60.0,5,2.0,3.6,15,3.6,3.05,2.64,10,2.02,5.2,2.42,1.4,1,0
